owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,body,last_edit_date,posted_by_collectives,is_post_ai
"{'account_id': 19913716, 'reputation': 51, 'user_id': 14591228, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhAPINJth245OAJrsCRek7PFNc-fIyFsaPGEuBHow=k-s256', 'display_name': 'Ninad Ambade', 'link': 'https://stackoverflow.com/users/14591228/ninad-ambade'}",False,0,1679466903,1679350169,75795770,74614704,CC BY-SA 4.0,"<p>I don't believe Panel is the right component to be used in that case. If you want a non-full height panel, it could be a <a href=""https://developer.microsoft.com/en-us/fabric#/controls/web/callout"" rel=""nofollow noreferrer"">Callout</a> or a <a href=""https://developer.microsoft.com/en-us/fabric#/controls/web/modal"" rel=""nofollow noreferrer"">Modal</a>.</p>",1679466903.0,,false
"{'account_id': 2432151, 'reputation': 1731, 'user_id': 2122822, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/RNpbU.jpg?s=256', 'display_name': 'Azzy', 'link': 'https://stackoverflow.com/users/2122822/azzy'}",False,0,1669728213,1669728213,74614772,74614494,CC BY-SA 4.0,"<p>Few pointers</p> <p>Move this outside of the component for performance reasons, and React components should start with Capital letter interface childrenProps { children: JSX.Element; }</p> <pre><code>  //  change from index to Index   const Index = ({ children }: childrenProps) => {     return (         <>             <DesignForm />             {children}         </>     );   }; </code></pre> <p>If this is static move it outside the component, as it will be recreated in every render</p> <pre><code> const tabs = [     {       id: 'all-customers-4',       content: 'All',       accessibilityLabel: 'All customers',       panelID: 'all-customers-content-4',     },     {       id: 'accepts-marketing-4',       content: 'Accepts marketing',       panelID: 'accepts-marketing-content-4',     },     {       id: 'repeat-customers-4',       content: 'Repeat customers',       panelID: 'repeat-customers-content-4',     },     {       id: 'prospects-4',       content: 'Prospects',       panelID: 'prospects-content-4',     },   ];  </code></pre> <p>Create a component map, or something similar to this</p> <pre><code>const componentMap = {   ['all-customers-4']: DesignForm,   // ... more components can be added in the future }  const EmptyComponent = () => null;  export function NavTabs() {    const [selected, setSelected] = useState(0);      const handleTabChange = useCallback(     (selectedTabIndex) => setSelected(selectedTabIndex),     [],   );    const ChildComponent = useMemo(() => {       return componentMap[selected] ?? EmptyComponent    }, [selected])      return (     <Card>       <Tabs         tabs={tabs}         selected={selected}         onSelect={handleTabChange}         disclosureText=""More views""       >         <Card.Section title={tabs[selected].content}>           <p>Tab {selected} selected</p>           <ChildComponent />         </Card.Section>         <Card.Section children={tabs[selected].children}></Card.Section>       </Tabs>     </Card>   ); } </code></pre> <p>Hope this helps you in some way to find a good solution</p> <p>Cheers</p>",,,false
"{'account_id': 14348425, 'reputation': 52, 'user_id': 10364675, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1CMN-q1ACJo/AAAAAAAAAAI/AAAAAAAABhc/M6RmJDjob3c/photo.jpg?sz=256', 'display_name': 'Benjamin Maine', 'link': 'https://stackoverflow.com/users/10364675/benjamin-maine'}",True,0,1669727300,1669727300,74614581,74614494,CC BY-SA 4.0,"<p>in</p> <pre><code>{       id: 'all-customers-4',       content: 'All',       accessibilityLabel: 'All customers',       panelID: 'all-customers-content-4',       children: DesignForm,     } </code></pre> <p>Your children (i.e DesignForm) is a function here you should set the children to your component instead</p> <pre><code>{       id: 'all-customers-4',       content: 'All',       accessibilityLabel: 'All customers',       panelID: 'all-customers-content-4',       children: <DesignForm/>,     } </code></pre> <p>You also could replace</p> <pre><code><Card.Section children={tabs[selected].children}></Card.Section> </code></pre> <p>by</p> <pre><code><Card.Section> {tabs[selected].children} </Card.Section> </code></pre>",,,false
"{'account_id': 4028861, 'reputation': 41132, 'user_id': 6428638, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.sstatic.net/eoaOn.jpg?s=256', 'display_name': 'Sachila Ranawaka', 'link': 'https://stackoverflow.com/users/6428638/sachila-ranawaka'}",True,5,1669726909,1669726909,74614507,74614458,CC BY-SA 4.0,"<p>can add <code>FieldValues</code> type</p> <pre><code>import { Control, FieldValues } from ""react-hook-form"";   interface ICreateFormProps {      control:?: Control<FieldValues, CreateFaceInput>; </code></pre>",,,false
"{'account_id': 30475977, 'reputation': 1, 'user_id': 23354705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa1aecb2cd76b7d7dc78baf9be1314c8?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Workata', 'link': 'https://stackoverflow.com/users/23354705/workata'}",False,0,1707222494,1707222494,77947685,74614202,CC BY-SA 4.0,"<pre><code>  const modalIsClosed = document.getElementsByClassName(""MuiDialog-root"").length === 0;   useEffect(() => {      if (modalIsClosed === true) {        // do something if closed      }    }, [modalIsClosed]); </code></pre>",,,false
"{'account_id': 27085076, 'reputation': 126, 'user_id': 20633709, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2xQwpIoEUgfcUpeStF7j5okk3dbc1zCvu_YBIM=k-s256', 'display_name': 'Emre Yılmaz', 'link': 'https://stackoverflow.com/users/20633709/emre-y%c4%b1lmaz'}",False,0,1670231795,1669729157,74614998,74614202,CC BY-SA 4.0,"<p>You can try this way:</p> <pre class=""lang-js prettyprint-override""><code>const handleClose = () => setOpen(false);  --- const handleClose = () => {     //...some process     setOpen(false) }; </code></pre>",1670231795.0,,false
"{'account_id': 24297219, 'reputation': 144, 'user_id': 18241250, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxj92fWskb92mCr8IaNUcLYngg9g0uj8qfJTzP4=k-s256', 'display_name': 'Hardik prajapati', 'link': 'https://stackoverflow.com/users/18241250/hardik-prajapati'}",False,1,1669727576,1669727576,74614644,74614092,CC BY-SA 4.0,"<p>post your use effect code incase you forgot to add empty array dependancy inside useEffect so that time useEffect code re reRender every time when state change E.g</p> <p>useEffect(() => {</p> <p>},[])</p> <p>//inside your code only call one time when component first time rendered</p>",,,false
"{'account_id': 13960732, 'reputation': 1034, 'user_id': 12003966, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1717498508364537/picture?type=large', 'display_name': 'Alexandru DuDu', 'link': 'https://stackoverflow.com/users/12003966/alexandru-dudu'}",False,0,1669726904,1669726904,74614505,74614087,CC BY-SA 4.0,"<pre><code>req.body.list.pop() res.status(200).json({""id"":new Date(),""toDo"":req.body.list,""status"":false}) </code></pre> <p>This will remove the last element in the list</p>",,,false
"{'account_id': 16566797, 'reputation': 101, 'user_id': 11971137, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7551dc48a18f04a29f51f14b484af120?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'arvir', 'link': 'https://stackoverflow.com/users/11971137/arvir'}",True,2,1669725447,1669725447,74614214,74614063,CC BY-SA 4.0,"<p>This is because your login function is a curried function and hence if you wish to execute it directly you would need to do <code>login(email, password)()</code></p> <p>Your login function (defined in auth.tsx) <em>seems to</em> look like a thunk/saga in which case you should be dispatching the login function call from the <code>Login</code> component (defined in Login.tsx) using the MapDispatchToProps callback for the connect HOC.</p>",,,false
"{'account_id': 4028861, 'reputation': 41132, 'user_id': 6428638, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.sstatic.net/eoaOn.jpg?s=256', 'display_name': 'Sachila Ranawaka', 'link': 'https://stackoverflow.com/users/6428638/sachila-ranawaka'}",True,0,1669726427,1669726427,74614412,74614060,CC BY-SA 4.0,"<p>store the additive id in a state and use it in the modal</p> <pre><code> const [additiveId, setAdditiveId] = useState()    <button      onClick={() => {         setShowModal(!showModal);         setAdditiveId(additive._id)         console.log(additive._id);     }}        >         Delete   </button>    <button       className='bg-red-500 text-white active:bg-red-600 font-bold uppercase text-sm px-6 py-3 rounded shadow hover:shadow-lg outline-none focus:outline-none mr-1 mb-1 ease-linear transition-all duration-150'       type='button'       onClick={() => {          deleteAdditive(additiveId);          setShowModal(!showModal);          console.log(additiveId);        }}      >         Confirm      </button> </code></pre>",,,false
"{'account_id': 13802219, 'reputation': 193, 'user_id': 20293448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7250da99d8c9399abfd5b1dca37fef1c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'J&#233;r&#233;my Rippert', 'link': 'https://stackoverflow.com/users/20293448/j%c3%a9r%c3%a9my-rippert'}",True,1,1669733869,1669733869,74616002,74614052,CC BY-SA 4.0,"<p>I will try to answer your questions in order:</p> <h3>How can I use nested states</h3> <p>If I understand correctly, your question can be reworded as ""How can I use nested properties in state?"", so that you have an object which can contain arrays and other objects. You can use objects in state without doing anything special, like <code>const [obj, setObj] = useState(whatever)</code>. For instance, let's say you have a todo list app, you can simply do</p> <pre><code>const [obj, setObj] = useState({ todos: [] });  return <button onClick={() => setObj({ todos: [...obj.todos, obj.todos.lentgh] }) /> </code></pre> <p>With this, everytime you click on the button, the length of the current <code>obj.todos</code> will be appended to <code>todos</code>, so <code>obj</code> will become <code>{  todos: [0] }</code>, then <code>{ todos: [0, 1] }</code> etc...</p> <p>The key here is to destructure some properties of the object you're updating.</p> <h3>Can this be done with functions in classes</h3> <p>Absolutely</p> <h3>Are you on the right track</h3> <p>Probably. Basically, to make <code>useState</code> work with an array (let's call it <code>myArray</code>, that would be initialize as <code>const [myArray, setMyArray] = useState([])</code>, you will generally need a combination of:</p> <ul> <li>to display content, <code>myArray.map(el => <ComponentWithElementAsProps el={el} /></code></li> <li>to remove elements, <code>setMyArray(myArray.filter(el => condition(el))</code>, where the condition allows you to know what to remove</li> <li>to append to the array, <code>setMyArray([...myArray, newElement])</code></li> <li>to edit the array <code>setMyArray(myArray.map(el => condition(el) ? transformation(el) : el))</code> where <code>condition</code> allows you to look up the element to update and <code>transformation</code> is the transformation applied to it</li> </ul>",,,false
"{'account_id': 27085076, 'reputation': 126, 'user_id': 20633709, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2xQwpIoEUgfcUpeStF7j5okk3dbc1zCvu_YBIM=k-s256', 'display_name': 'Emre Yılmaz', 'link': 'https://stackoverflow.com/users/20633709/emre-y%c4%b1lmaz'}",True,0,1669736251,1669734144,74616063,74613995,CC BY-SA 4.0,<p>try it like this <code>title={data?.title}</code></p>,1669736251.0,,false
"{'account_id': 12678161, 'reputation': 366, 'user_id': 9212995, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/tl0Dm.jpg?s=256', 'display_name': 'Namwanza Ronald', 'link': 'https://stackoverflow.com/users/9212995/namwanza-ronald'}",False,0,1669725386,1669724987,74614123,74613951,CC BY-SA 4.0,<p>The problem could easily be you are being blocked to that website by your ISP's or Company's firewall/proxy. Using the above method is quicker and easier but it's also insecure as it doesnt verify you are connected to the right website. To check if you are being blocked simply go to registry.npmjs.org in your browser. You should get some text back.</p> <p><strong>Option 1</strong></p> <p>Try this:</p> <pre><code>npm config set registry http://registry.npmjs.org/ </code></pre> <p>so that npm requests for http url instead of https.</p> <p>and then try the same <code>npx create-react-app my-app</code> command.</p> <p><strong>Option 2</strong></p> <p>You may also want to check your NPM proxy settings and perhaps remove it.</p> <pre><code>npm config get proxy npm config rm proxy npm config rm https-proxy </code></pre>,1669725386.0,,false
"{'account_id': 25319667, 'reputation': 15, 'user_id': 19141133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/901ead18d24086871dc3af8ebfce921c?s=256&d=identicon&r=PG', 'display_name': 'Nishant', 'link': 'https://stackoverflow.com/users/19141133/nishant'}",False,1,1669724787,1669724753,74614067,74613951,CC BY-SA 4.0,<p>Firstly  Check your network  connection and then</p> <pre><code>npm cache clean --force  npm create react-app  </code></pre>,1669724787.0,,false
