tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,is_post_ai
"['reactjs', 'laravel', 'csrf', 'inertiajs']","{'account_id': 17021750, 'reputation': 40, 'user_id': 12314122, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCrIEwrJY8XbaKYwHwIPs-0cKCFstbMH5JwLScpTA=k-s256', 'display_name': 'ClockworkOnion', 'link': 'https://stackoverflow.com/users/12314122/clockworkonion'}",True,71,79052626.0,1,0,1728007246,1727837742,,79045211,CC BY-SA 4.0,https://stackoverflow.com/questions/79045211/xsrf-token-missing-from-post-request-after-deployment-to-cloud-run,XSRF Token missing from POST request after deployment to Cloud Run,,,true
"['reactjs', 'next.js']","{'account_id': 7084284, 'reputation': 41854, 'user_id': 5421539, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/e7d7d3f1b775287a7a9eaed48446380c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Joey Yi Zhao', 'link': 'https://stackoverflow.com/users/5421539/joey-yi-zhao'}",False,85,,3,0,1729119234,1727832844,,79045129,CC BY-SA 4.0,https://stackoverflow.com/questions/79045129/why-doesnt-unstable-cache-cache-data-in-nextjs,Why doesn&#39;t `unstable_cache` cache data in nextjs?,,,true
"['reactjs', 'laravel']","{'account_id': 16415840, 'reputation': 1, 'user_id': 11858039, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5L_RUovKcpI/AAAAAAAAAAI/AAAAAAAAACM/s661pI7p5iE/photo.jpg?sz=256', 'display_name': 'Isaac Tetteh', 'link': 'https://stackoverflow.com/users/11858039/isaac-tetteh'}",False,36,,0,0,1727845511,1727829162,1727845511.0,79045068,CC BY-SA 4.0,https://stackoverflow.com/questions/79045068/inserting-multiple-array-abject-data-into-database-using-laravel-api,inserting multiple array abject data into database using laravel api,,,true
"['html', 'css', 'reactjs']","{'account_id': 24549427, 'reputation': 191, 'user_id': 18458775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/059e9472aa554bea182ad524851850ab?s=256&d=identicon&r=PG', 'display_name': 'Ram01', 'link': 'https://stackoverflow.com/users/18458775/ram01'}",False,47,,2,0,1727863025,1727827233,,79045034,CC BY-SA 4.0,https://stackoverflow.com/questions/79045034/redux-useselector-not-logging-state-in-console-issue-with-habits-state-in-reac,Redux useSelector not logging state in console - Issue with habits state in React app,,,true
"['reactjs', 'jestjs', 'puppeteer']","{'account_id': 35963653, 'reputation': 9, 'user_id': 27494987, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/977cf6eceed303cfdafc8d10de19716e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Rajeev Thundiyil', 'link': 'https://stackoverflow.com/users/27494987/rajeev-thundiyil'}",False,23,,0,0,1728268611,1727821758,1728268611.0,79044907,CC BY-SA 4.0,https://stackoverflow.com/questions/79044907/waitforselector-not-recognizing-my-different-components-to-be-present-in-the-dom,waitForSelector not recognizing my different components to be present in the DOM,,,true
"['reactjs', 'node.js', 'serve']","{'account_id': 36127222, 'reputation': 1, 'user_id': 27578346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5651fd4a9aa204bf1f93c26273cd57c4?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fsin82', 'link': 'https://stackoverflow.com/users/27578346/fsin82'}",False,19,,0,-1,1727818636,1727818636,,79044814,CC BY-SA 4.0,https://stackoverflow.com/questions/79044814/methods-of-deploying-a-react-nodejs-web-app,Methods of deploying a React/NodeJS web app,,,true
"['javascript', 'reactjs']","{'account_id': 1474456, 'reputation': 916, 'user_id': 1385227, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.sstatic.net/M5Mn4.jpg?s=256', 'display_name': 'Rooster242', 'link': 'https://stackoverflow.com/users/1385227/rooster242'}",True,46,79045097.0,1,0,1727831137,1727816940,,79044745,CC BY-SA 4.0,https://stackoverflow.com/questions/79044745/react-state-not-updating-in-nested-event-handler,React state not updating in nested event handler,,,true
"['reactjs', 'next.js', 'sass']","{'account_id': 26556686, 'reputation': 511, 'user_id': 20185192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/656e2b8393d74ddc564cc2ee93cf9eee?s=256&d=identicon&r=PG', 'display_name': 'Nazar Duma', 'link': 'https://stackoverflow.com/users/20185192/nazar-duma'}",False,21,,0,0,1727899329,1727814650,1727899329.0,79044661,CC BY-SA 4.0,https://stackoverflow.com/questions/79044661/styles-from-scss-in-react-component-library-not-applying-in-next-js-app,Styles from SCSS in React component library not applying in Next.js app,,,true
"['javascript', 'reactjs', 'state', 'shopping-cart', 'react-fullstack']","{'account_id': 28044476, 'reputation': 21, 'user_id': 21421497, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/fnnFu.jpg?s=256', 'display_name': 'Pv33_', 'link': 'https://stackoverflow.com/users/21421497/pv33'}",True,61,79044647.0,1,-1,1727832569,1727813220,,79044597,CC BY-SA 4.0,https://stackoverflow.com/questions/79044597/how-to-add-items-to-the-cart-without-refresh-in-reactjs,how to add items to the cart without refresh in reactjs,,,true
"['reactjs', 'typescript', 'pdf.js', 'pdfjs-dist']","{'account_id': 3690291, 'reputation': 946, 'user_id': 4382391, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.sstatic.net/gMRgs.png?s=256', 'display_name': 'Null Salad', 'link': 'https://stackoverflow.com/users/4382391/null-salad'}",False,112,,2,0,1727870030,1727812065,,79044550,CC BY-SA 4.0,https://stackoverflow.com/questions/79044550/how-to-use-pdfjs-worker-in-react-and-typescript,how to use pdfjs worker in react and typescript?,,,true
"['reactjs', 'laravel', 'express', 'jsx', 'server-side-rendering']","{'account_id': 3559507, 'reputation': 15, 'user_id': 2972318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4319548f53389507c3ef29880dca2c3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user2972318', 'link': 'https://stackoverflow.com/users/2972318/user2972318'}",False,23,,0,0,1727811764,1727811764,,79044530,CC BY-SA 4.0,https://stackoverflow.com/questions/79044530/how-can-i-do-ssr-with-react-and-laravel-my-project-is-in-laravel-and-react-for,How can I do SSR with React and Laravel? My project is in Laravel and React. For SEO purpose I want to implement SSR. I don&#39;t want to do it in Next.js,,,true
"['reactjs', 'typescript', 'date', 'locale', 'moment-timezone']","{'account_id': 36124407, 'reputation': 1, 'user_id': 27577052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33288bc97f7635aacf4d614a0abf5fbd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user27577052', 'link': 'https://stackoverflow.com/users/27577052/user27577052'}",False,79,,2,-2,1728831940,1727810468,1727925351.0,79044474,CC BY-SA 4.0,https://stackoverflow.com/questions/79044474/issue-with-react-application,Issue with React application,,,true
"['reactjs', 'next.js', 'frontend', 'components']","{'account_id': 22995469, 'reputation': 5, 'user_id': 17120328, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjYWVRSHrxoJfxaHI_0ZcV9eUE7z-OY706naZTaSA=k-s256', 'display_name': 'Ares', 'link': 'https://stackoverflow.com/users/17120328/ares'}",False,34,,0,0,1727811376,1727807361,1727811376.0,79044319,CC BY-SA 4.0,https://stackoverflow.com/questions/79044319/im-trying-to-use-countryselect-in-a-shadcn-component-in-next-js,I&#39;m trying to use CountrySelect in a shadcn component in Next.js,,,true
"['sql', 'reactjs', 'sql-server']","{'account_id': 2565374, 'reputation': 439, 'user_id': 2225604, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e83df3d66664f63429f0f5aa6e7902e7?s=256&d=identicon&r=PG', 'display_name': 'DotNetBeginner', 'link': 'https://stackoverflow.com/users/2225604/dotnetbeginner'}",False,66,,0,0,1727806661,1727804040,1727806661.0,79044163,CC BY-SA 4.0,https://stackoverflow.com/questions/79044163/search-stored-procedure-for-database-driven-page,Search stored procedure for database driven page,,,true
"['javascript', 'reactjs', 'firebase', 'onesignal', 'web-push']","{'account_id': 32600698, 'reputation': 1, 'user_id': 25333273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a700850b91c0b8d3624c0b23ee102c7a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'umar farooq', 'link': 'https://stackoverflow.com/users/25333273/umar-farooq'}",False,18,,0,0,1727803190,1727802695,1727803190.0,79044109,CC BY-SA 4.0,https://stackoverflow.com/questions/79044109/onesignal-initialization-blocks-user-data-saving-logic-in-react-app,OneSignal Initialization Blocks User Data Saving Logic in React App,,,true
"['reactjs', 'typescript', 'vite', 'qz-tray']","{'account_id': 31651288, 'reputation': 11, 'user_id': 24470179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/269459bb9cb1915125a88389fe77740c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ruben Nina', 'link': 'https://stackoverflow.com/users/24470179/ruben-nina'}",False,39,,0,1,1727800478,1727800478,,79044009,CC BY-SA 4.0,https://stackoverflow.com/questions/79044009/qz-tray-not-connecting-to-local-client-printers-in-production,QZ Tray Not Connecting to Local Client Printers in Production,,,true
"['reactjs', 'forms', 'validation', 'submit', 'form-submit']","{'account_id': 29057103, 'reputation': 63, 'user_id': 22258649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ee6c666cb6db383607530f8794fb294?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ryanl', 'link': 'https://stackoverflow.com/users/22258649/ryanl'}",True,59,79043951.0,1,-1,1727944767,1727798134,1727944767.0,79043892,CC BY-SA 4.0,https://stackoverflow.com/questions/79043892/form-still-submitting-even-though-input-is-incorrect-react,form still submitting even though input is incorrect react,,,true
"['html', 'css', 'reactjs', 'fonts']","{'account_id': 30100469, 'reputation': 5, 'user_id': 23067724, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ACg8ocKjvmU_gwfSV24eR-j7U0YcQkC5EFEv3ULfJH3sEaPvrZ8=k-s256', 'display_name': 'Main YL', 'link': 'https://stackoverflow.com/users/23067724/main-yl'}",True,57,79044255.0,2,0,1727831729,1727798049,,79043889,CC BY-SA 4.0,https://stackoverflow.com/questions/79043889/how-to-ensure-consistent-text-rendering-between-split-and-non-split-text,How to ensure consistent text rendering between split and non-split text?,,,true
"['reactjs', 'performance', 'webpack', 'lazy-loading', 'azure-api-management']","{'account_id': 22840471, 'reputation': 11, 'user_id': 16987573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/921d69f3fcbaba53ff4d6e6ff6e01961?s=256&d=identicon&r=PG', 'display_name': 'user16987573', 'link': 'https://stackoverflow.com/users/16987573/user16987573'}",False,25,,0,0,1727797981,1727797981,,79043884,CC BY-SA 4.0,https://stackoverflow.com/questions/79043884/how-to-optimize-the-performance-of-a-webpack-bundled-multi-tenant-react-chatbot,How to optimize the performance of a Webpack-bundled multi-tenant React Chatbot hosted in Azure,,,true
"['css', 'reactjs']","{'account_id': 35058280, 'reputation': 1, 'user_id': 26953622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b19a3fa4e3a0d6f312dc1c0b684d80d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Kaipo Saldanha', 'link': 'https://stackoverflow.com/users/26953622/kaipo-saldanha'}",True,28,,1,0,1727821143,1727795401,1727796278.0,79043745,CC BY-SA 4.0,https://stackoverflow.com/questions/79043745/how-can-i-make-a-class-italic-using-pdf-react-renderer,How can i make a class italic using pdf react renderer?,,,true
"['javascript', 'reactjs', 'frontend', 'web-frontend']","{'account_id': 7313994, 'reputation': 2268, 'user_id': 5572258, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ba3b9688cf3a94292314f25885cd9905?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Berry', 'link': 'https://stackoverflow.com/users/5572258/berry'}",True,57,,2,0,1727948699,1727792686,1727793308.0,79043574,CC BY-SA 4.0,https://stackoverflow.com/questions/79043574/get-nth-position-of-the-child-component-in-react,Get nth position of the child component in React?,,,true
"['reactjs', 'material-ui', 'formik', 'autofill', 'mutation-observers']","{'account_id': 33173894, 'reputation': 13, 'user_id': 25699959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2360408f795f4eb53c19e07c11adb2d6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fahad nasir', 'link': 'https://stackoverflow.com/users/25699959/fahad-nasir'}",True,25,79044228.0,1,1,1727805405,1727792393,,79043555,CC BY-SA 4.0,https://stackoverflow.com/questions/79043555/autofilled-input-fields-show-both-value-and-label-until-clicked-in-react-materia,Autofilled input fields show both value and label until clicked in React Material-UI TextField,,,true
['reactjs'],"{'account_id': 32417292, 'reputation': 1, 'user_id': 25181818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98c4a43c83504651f9cde0ddc41b65d9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Pooja Parikh', 'link': 'https://stackoverflow.com/users/25181818/pooja-parikh'}",False,31,,0,0,1727944484,1727792024,1727944484.0,79043537,CC BY-SA 4.0,https://stackoverflow.com/questions/79043537/react-apexchart-massive-amounts-of-data-in-select-component-decreases-performanc,React Apexchart massive amounts of data in select component decreases performance drastically,,,true
"['reactjs', 'tauri', 'raspberry-pi5']","{'account_id': 22749325, 'reputation': 11, 'user_id': 16909700, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjfc7Mrz_9ECKQJifAdhJdFfxBH3M6rRhMeXaXBNdc=k-s256', 'display_name': 'Andres Blandon', 'link': 'https://stackoverflow.com/users/16909700/andres-blandon'}",False,45,,0,1,1727791711,1727791711,,79043512,CC BY-SA 4.0,https://stackoverflow.com/questions/79043512/tauri-project-doesnt-display-render-correctly-on-raspberry-pi-5,Tauri project doesn&#39;t display/render correctly on Raspberry Pi 5,,,true
"['reactjs', 'webrtc']","{'account_id': 11978531, 'reputation': 691, 'user_id': 8778675, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/77GaQ.png?s=256', 'display_name': 'desh', 'link': 'https://stackoverflow.com/users/8778675/desh'}",False,16,,0,0,1727789467,1727789467,,79043381,CC BY-SA 4.0,https://stackoverflow.com/questions/79043381/on-track-event-in-webrtc-shows-invalid-access-error,On track event in webrtc shows invalid access error,,,true
"['reactjs', 'typescript', 'react-router-dom']","{'account_id': 15445904, 'reputation': 19, 'user_id': 11142858, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NslCoAC_sSQ/AAAAAAAAAAI/AAAAAAAAGIQ/1kWYxNhuUNk/photo.jpg?sz=256', 'display_name': 'iAlucard', 'link': 'https://stackoverflow.com/users/11142858/ialucard'}",False,25,,0,-1,1727795079,1727789219,1727795079.0,79043357,CC BY-SA 4.0,https://stackoverflow.com/questions/79043357/how-to-convert-values-in-ts-react-react-router-dom-how-to-route-pass-convert-v,"How to convert values in TS React, React-Router-Dom how to route, pass/convert values?",,,true
"['reactjs', 'express', 'webpack', 'memory-leaks', 'server-side-rendering']","{'account_id': 36110235, 'reputation': 1, 'user_id': 27569734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/179373ab7b1b994cde029e9d352aad8c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Artem Volkov', 'link': 'https://stackoverflow.com/users/27569734/artem-volkov'}",False,24,,0,0,1727788293,1727785376,1727788293.0,79043133,CC BY-SA 4.0,https://stackoverflow.com/questions/79043133/memory-leak-in-ssr-with-webpack-and-express,Memory Leak in SSR with Webpack and Express,,,true
"['reactjs', 'netlify', 'react-fullstack']","{'account_id': 23957290, 'reputation': 1, 'user_id': 17947971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d338a87acb494c3cc618289569ae151?s=256&d=identicon&r=PG', 'display_name': 'CreedCoding', 'link': 'https://stackoverflow.com/users/17947971/creedcoding'}",False,31,,1,-1,1727871365,1727785213,1727871365.0,79043117,CC BY-SA 4.0,https://stackoverflow.com/questions/79043117/netlify-vercel-blank-page-with-create-react-app,Netlify &amp; Vercel Blank Page with create-react-app,,,true
"['javascript', 'reactjs']","{'account_id': 36075695, 'reputation': 1, 'user_id': 27551631, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b61fd5f08a8f1002d003ec3ffe3d6cc3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ayushi Mishra', 'link': 'https://stackoverflow.com/users/27551631/ayushi-mishra'}",False,43,,1,0,1727787752,1727785192,,79043114,CC BY-SA 4.0,https://stackoverflow.com/questions/79043114/input-fields-in-datepicker-comp-not-resetting-to-original-values,input fields in datepicker comp not resetting to original values,,,true
